ticker,date,broker_code,broker_name,buy_value,sell_value,net_value,buy_lot,sell_lot,net_lot,avg_buy_price,avg_sell_price,broker_type
GOTO.JK,2026-06-11,PD,Indo Premier Sekuritas,6666346852.815029,1950580659.0621018,4715766193.752928,1123798,328824,794974,59.7918301914154,59.17998011014459,local
GOTO.JK,2026-06-11,OD,BRI Danareksa Sekuritas,2920333647.481272,3148567059.8282094,-228233412.34693718,492303,530778,-38475,58.727402396987486,59.32024660275107,local
GOTO.JK,2026-06-11,AK,UBS Sekuritas,2098003456.3316643,8355828567.989337,-6257825111.657673,353676,1408607,-1054931,58.83674134554155,59.82322938857404,foreign
GOTO.JK,2026-06-11,ZP,Maybank Sekuritas,710984077.8019606,1859199791.0784817,-1148215713.2765212,119856,313419,-193563,59.49024103025643,59.53210845634446,foreign
GOTO.JK,2026-06-11,CS,Credit Suisse,340756035.4198238,2782492685.2203526,-2441736649.800529,57443,469066,-411623,59.126085097661026,58.73711115356838,foreign
GOTO.JK,2026-06-11,KZ,CLSA Sekuritas,4493116668.721548,4146714536.9744263,346402131.7471218,757439,699044,58395,59.899282855002426,59.35032304609057,foreign
GOTO.JK,2026-06-11,NI,BNI Sekuritas,1390328745.5593715,1411115650.8493342,-20786905.28996277,234378,237882,-3504,58.84714233569637,58.900693542710854,local
GOTO.JK,2026-06-11,DX,Bahana Sekuritas,5292279461.234231,5080582797.304688,211696663.92954254,892161,856473,35688,59.63608875002768,59.31084231477014,local
GOTO.JK,2026-06-10,CC,Mandiri Sekuritas,6632008171.5677805,5673138137.529593,958870034.038187,1112505,951657,160848,59.171369282550465,59.10629916949163,local
GOTO.JK,2026-06-10,YP,Mirae Asset Sekuritas,5933843096.742153,5764037659.254711,169805437.48744202,995389,966905,28484,59.30126550777367,59.29557206253764,local
GOTO.JK,2026-06-10,PD,Indo Premier Sekuritas,3152178761.568591,3345553491.787448,-193374730.2188568,528771,561209,-32438,59.65660491162353,59.469439799212935,local
GOTO.JK,2026-06-10,OD,BRI Danareksa Sekuritas,9433802824.024336,8384468054.81589,1049334769.2084455,1582500,1406476,176024,59.023890352639235,59.09227634150139,local
GOTO.JK,2026-06-10,AK,UBS Sekuritas,3982214546.691721,3701913906.151188,280300640.54053307,668008,620988,47020,59.66170493127714,59.74950012911738,foreign
GOTO.JK,2026-06-10,ZP,Maybank Sekuritas,3187660587.153895,2764286648.885531,423373938.26836395,534723,463703,71020,60.00374031717684,59.95872282127587,foreign
GOTO.JK,2026-06-10,CS,Credit Suisse,3050480055.578935,2857411178.742354,193068876.83658123,511711,479324,32387,60.17400951394348,59.903690409967574,foreign
GOTO.JK,2026-06-10,KZ,CLSA Sekuritas,8250279724.604576,7147468105.918879,1102811618.6856976,1383967,1198972,184995,59.876166967275246,59.61177631533393,foreign
GOTO.JK,2026-06-10,NI,BNI Sekuritas,1342552899.9659643,1369900896.7802668,-27347996.814302444,225210,229798,-4588,60.11934200521258,59.61160127858986,local
GOTO.JK,2026-06-10,DX,Bahana Sekuritas,9087672472.23157,7553149482.514673,1534522989.716896,1524437,1267024,257413,59.061985746209764,60.14626670394955,local
GOTO.JK,2026-06-09,CC,Mandiri Sekuritas,741025103.514825,2449567018.0282784,-1708541914.5134535,124815,412595,-287780,59.783755363989286,59.75555561669362,local
GOTO.JK,2026-06-09,YP,Mirae Asset Sekuritas,441596404.9932484,5286345103.247888,-4844748698.25464,74380,890411,-816031,59.443945888537996,59.72864049784736,local
GOTO.JK,2026-06-09,PD,Indo Premier Sekuritas,1969709103.687679,14797724160.253073,-12828015056.565393,331770,2492471,-2160701,59.259678230707706,59.60040981331327,local
GOTO.JK,2026-06-09,OD,BRI Danareksa Sekuritas,8712114468.716213,7333069569.0432825,1379044899.6729307,1467434,1235153,232281,59.590950048581725,59.19352357945025,local
GOTO.JK,2026-06-09,AK,UBS Sekuritas,7928806907.029453,3046912905.199921,4881894001.829533,1335497,513210,822287,59.0748281370343,59.745723089629664,foreign
GOTO.JK,2026-06-09,ZP,Maybank Sekuritas,5920711496.094337,778032891.6355137,5142678604.458824,997261,131048,866213,58.892741690761206,59.03643939537784,foreign
GOTO.JK,2026-06-09,CS,Credit Suisse,21527459033.739697,3298227119.4864235,18229231914.253273,3626001,555540,3070461,59.63010869025755,59.01309534993675,foreign
GOTO.JK,2026-06-09,KZ,CLSA Sekuritas,3130390096.945828,3802916635.2516685,-672526538.3058405,527270,640548,-113278,59.55542164041967,59.518261411943996,foreign
GOTO.JK,2026-06-09,NI,BNI Sekuritas,9195925322.772562,13197385936.304226,-4001460613.531664,1548926,2222916,-673990,59.749982339879104,59.89838560490886,local
GOTO.JK,2026-06-09,DX,Bahana Sekuritas,10556639601.538435,13758279418.372616,-3201639816.834181,1778119,2317391,-539272,58.90871186819388,58.791957683531365,local
GOTO.JK,2026-06-08,CC,Mandiri Sekuritas,4788826964.601966,1979973717.6973262,2808853246.9046397,798691,330224,468467,59.831177189236534,60.264558296521756,local
GOTO.JK,2026-06-08,YP,Mirae Asset Sekuritas,2910056596.391529,245709872.31709135,2664346724.0744376,485345,40980,444365,59.680241008740346,59.670207332452854,local
GOTO.JK,2026-06-08,PD,Indo Premier Sekuritas,1936009983.931723,125761453.86801422,1810248530.0637088,322892,20974,301918,59.802989843640454,60.2642364248844,local
GOTO.JK,2026-06-08,OD,BRI Danareksa Sekuritas,2232523228.4435215,3079474217.3312054,-846950988.8876839,372345,513601,-141256,60.278367593113664,59.417410476207216,local
GOTO.JK,2026-06-08,AK,UBS Sekuritas,813531959.1888828,7188746709.733628,-6375214750.544745,135682,1198955,-1063273,60.31076708778318,60.271548809947,foreign
GOTO.JK,2026-06-08,ZP,Maybank Sekuritas,257452061.58023,4393083727.65719,-4135631666.0769606,42938,732688,-689750,59.49588393143442,59.922552964859,foreign
GOTO.JK,2026-06-08,CS,Credit Suisse,1481010547.987959,6910248401.779535,-5429237853.791576,247006,1152506,-905500,60.148148252730806,59.40040305454175,foreign
GOTO.JK,2026-06-08,KZ,CLSA Sekuritas,2945404413.0032806,4213514971.923521,-1268110558.9202404,491241,702739,-211498,60.209271051725466,59.691719992017426,foreign
GOTO.JK,2026-06-08,NI,BNI Sekuritas,2052470513.55689,2958484569.9807315,-906014056.4238415,342315,493422,-151107,59.86554369588344,60.317451424985734,local
GOTO.JK,2026-06-08,DX,Bahana Sekuritas,3464020147.0694304,4486567230.354421,-1022547083.2849903,577737,748279,-170542,59.390687567002296,59.77592981054496,local
GOTO.JK,2026-06-05,CC,Mandiri Sekuritas,15824903565.996569,13606957390.154768,2217946175.8418007,2539401,2183490,355911,61.985390581253654,61.715370876886645,local
GOTO.JK,2026-06-05,YP,Mirae Asset Sekuritas,1723675030.8590903,1632437966.6632147,91237064.19587564,276595,261955,14640,62.17567107270395,62.64878314746836,local
GOTO.JK,2026-06-05,PD,Indo Premier Sekuritas,3589644925.9806767,4306935548.491249,-717290622.5105724,576025,691128,-115103,62.596048923809995,62.35307005370402,local
GOTO.JK,2026-06-05,OD,BRI Danareksa Sekuritas,3569777378.2926702,3661833900.872861,-92056522.58019066,572837,587609,-14772,62.06331636475929,61.82003218955091,local
GOTO.JK,2026-06-05,AK,UBS Sekuritas,5645253947.443601,6512253322.142809,-866999374.6992083,905886,1045012,-139126,62.46262851720282,62.54438108687574,foreign
GOTO.JK,2026-06-05,ZP,Maybank Sekuritas,15437212811.339762,12709144168.714968,2728068642.624794,2477189,2039419,437770,62.270867402502596,62.159046292132366,foreign
GOTO.JK,2026-06-05,CS,Credit Suisse,8422921395.510145,9445754028.162859,-1022832632.6527138,1351615,1515747,-164132,62.342873859234786,62.180984564040756,foreign
GOTO.JK,2026-06-05,KZ,CLSA Sekuritas,8244256181.29799,7518430723.410235,725825457.8877544,1322945,1206472,116473,62.59679060403576,62.055311451233145,foreign
GOTO.JK,2026-06-05,NI,BNI Sekuritas,5264859454.917702,4329551537.838312,935307917.0793896,844845,694757,150088,62.597214304209,61.91601826253081,local
GOTO.JK,2026-06-05,DX,Bahana Sekuritas,7889995676.189786,9109124876.566505,-1219129200.3767195,1266097,1461729,-195632,61.97332695102558,61.80454432799138,local
GOTO.JK,2026-06-04,CC,Mandiri Sekuritas,2054404725.8229022,16164622011.007137,-14110217285.184235,337240,2653503,-2316263,61.520701901023216,61.2058181119845,local
GOTO.JK,2026-06-04,YP,Mirae Asset Sekuritas,319130739.61139184,4775694114.373071,-4456563374.761679,52386,783954,-731568,60.543481450547254,60.50138564583126,local
GOTO.JK,2026-06-04,PD,Indo Premier Sekuritas,3376929123.6912746,12957992781.90057,-9581063658.209295,554339,2127119,-1572780,61.08546817969968,61.35496015528091,local
GOTO.JK,2026-06-04,OD,BRI Danareksa Sekuritas,7095618477.68018,7991824501.195291,-896206023.515111,1164781,1311897,-147116,60.60419998847916,60.75050282382513,local
GOTO.JK,2026-06-04,AK,UBS Sekuritas,11287348931.052254,3754975477.0368977,7532373454.015356,1852874,616397,1236477,61.44535142182589,61.32422077031432,foreign
GOTO.JK,2026-06-04,ZP,Maybank Sekuritas,15748934174.717802,5549954423.132212,10198979751.58559,2585266,911052,1674214,60.59100476566867,60.74417648061813,foreign
GOTO.JK,2026-06-04,CS,Credit Suisse,6600569121.869899,721994457.753015,5878574664.116884,1083516,118518,964998,60.66260931988391,61.42006526505947,foreign
GOTO.JK,2026-06-04,KZ,CLSA Sekuritas,9102634236.18469,9151733340.882849,-49099104.698158264,1494242,1502302,-8060,61.130362124642765,60.9628959340514,foreign
GOTO.JK,2026-06-04,NI,BNI Sekuritas,7190626278.704697,5494678071.584816,1695948207.1198807,1180377,901978,278399,61.26549289047945,60.9976835249186,local
GOTO.JK,2026-06-04,DX,Bahana Sekuritas,1560936265.3542714,1680116382.6293864,-119180117.27511501,256235,275799,-19564,60.432482684033175,60.750896824843,local
GOTO.JK,2026-06-03,CC,Mandiri Sekuritas,2712498983.2170796,1149739468.415177,1562759514.8019025,461756,195723,266033,58.770098906111016,59.30966635466937,local
GOTO.JK,2026-06-03,YP,Mirae Asset Sekuritas,5946475771.31461,389300243.8495772,5557175527.465033,1012286,66271,946015,59.244581014264355,59.273348256935016,local
GOTO.JK,2026-06-03,PD,Indo Premier Sekuritas,2272248252.1258593,700049708.7912059,1572198543.3346534,386811,119171,267640,58.989817716532855,58.89009905725813,local
GOTO.JK,2026-06-03,OD,BRI Danareksa Sekuritas,2840263151.3543305,3528531550.613004,-688268399.2586737,483506,600672,-117166,58.621327147683914,58.68612668500909,local
GOTO.JK,2026-06-03,AK,UBS Sekuritas,1762133476.3922484,12230924714.023365,-10468791237.631117,299973,2082106,-1782133,58.53829815729682,59.039053394818524,foreign
GOTO.JK,2026-06-03,ZP,Maybank Sekuritas,1589607850.347586,9686020312.02894,-8096412461.6813545,270603,1648879,-1378276,59.09089656786475,58.44600046344011,foreign
GOTO.JK,2026-06-03,CS,Credit Suisse,1487287316.6597092,5403681204.193787,-3916393887.5340776,253185,919884,-666699,58.79062796472825,58.485680772272524,foreign
GOTO.JK,2026-06-03,KZ,CLSA Sekuritas,2619876344.1945853,2437959272.993463,181917071.20112228,445989,415020,30969,58.274950375176886,58.18741687522751,foreign
GOTO.JK,2026-06-03,NI,BNI Sekuritas,3605106172.676271,3209718611.524318,395387561.15195274,613707,546399,67308,59.11304378464137,58.67401009578967,local
GOTO.JK,2026-06-03,DX,Bahana Sekuritas,3282687999.051013,2390771338.2726393,891916660.7783737,558821,406988,151833,58.469502490793275,59.251407154268016,local
GOTO.JK,2026-06-02,CC,Mandiri Sekuritas,4252758921.885257,1154176266.5922534,3098582655.293003,685810,186125,499685,62.00228365852,61.63989735682371,local
GOTO.JK,2026-06-02,YP,Mirae Asset Sekuritas,12450235101.828768,1096262218.7843244,11353972883.044443,2007754,176785,1830969,62.477759090637214,62.3005064283263,local
GOTO.JK,2026-06-02,PD,Indo Premier Sekuritas,10344497261.616444,594032704.0285765,9750464557.587868,1668178,95795,1572383,62.56378159539505,62.389506776489206,local
GOTO.JK,2026-06-02,OD,BRI Danareksa Sekuritas,2186246383.3978815,2946518770.735818,-760272387.3379364,352559,475162,-122603,61.42905156999147,62.15609301473802,local
GOTO.JK,2026-06-02,AK,UBS Sekuritas,194292048.84862795,2836664198.033467,-2642372149.184839,31331,457447,-426116,62.14479736368566,61.41462716055146,foreign
GOTO.JK,2026-06-02,ZP,Maybank Sekuritas,2477093087.627652,7884611622.428299,-5407518534.800647,399461,1271491,-872030,61.675046480194595,61.96692697137071,foreign
GOTO.JK,2026-06-02,CS,Credit Suisse,4140403705.9269433,14608873079.931927,-10468469374.004984,667691,2355861,-1688170,61.72052392631798,61.56347745590567,foreign
GOTO.JK,2026-06-02,KZ,CLSA Sekuritas,6983171782.500899,8680038644.088264,-1696866861.5873652,1126122,1399763,-273641,62.56108446611749,62.4662319616833,foreign
GOTO.JK,2026-06-02,NI,BNI Sekuritas,10386099664.77019,8415222072.816958,1970877591.9532309,1674887,1357058,317829,62.15166886149992,61.598472970778,local
GOTO.JK,2026-06-02,DX,Bahana Sekuritas,9477766062.41328,7943004667.076287,1534761395.3369932,1528407,1280907,247500,62.29764058868276,61.64404079477063,local
ADRO.JK,2026-07-01,CC,Mandiri Sekuritas,2256991294.613217,2228616671.36568,28374623.24753666,8109,8007,102,2756.4232621404135,2782.614876533535,local
ADRO.JK,2026-07-01,YP,Mirae Asset Sekuritas,3487292347.3300953,3232240007.09945,255052340.23064518,12530,11613,917,2763.8320264121885,2783.788932236421,local
ADRO.JK,2026-07-01,PD,Indo Premier Sekuritas,6556616581.462649,5590325936.701537,966290644.7611122,23558,20086,3472,2776.163885174619,2769.4926657765836,local
ADRO.JK,2026-07-01,OD,BRI Danareksa Sekuritas,6014207367.474444,6681124292.044581,-666916924.570137,21609,24005,-2396,2793.3956485413446,2770.0019211409094,local
ADRO.JK,2026-07-01,AK,UBS Sekuritas,9867716999.339582,9450850773.268396,416866226.07118607,35455,33957,1498,2793.8448283795424,2793.288558101739,foreign
ADRO.JK,2026-07-01,ZP,Maybank Sekuritas,1865115408.0271552,1892216760.8505247,-27101352.823369503,6701,6798,-97,2770.40717344188,2799.426564448578,foreign
ADRO.JK,2026-07-01,CS,Credit Suisse,6837476702.091475,7249717822.409499,-412241120.31802464,24567,26048,-1481,2797.0688914004722,2783.1495714314105,foreign
ADRO.JK,2026-07-01,KZ,CLSA Sekuritas,8382236165.220316,8069470121.718851,312766043.50146484,30117,28994,1123,2788.614860870024,2761.9990519631588,foreign
ADRO.JK,2026-07-01,NI,BNI Sekuritas,11571693952.532757,10087061202.237682,1484632750.2950745,41577,36243,5334,2780.0117830759614,2767.046194163196,local
ADRO.JK,2026-07-01,DX,Bahana Sekuritas,7690749617.796064,7692787850.90489,-2038233.1088256836,27633,27640,-7,2801.389450336917,2807.851780177075,local
ADRO.JK,2026-06-30,CC,Mandiri Sekuritas,939905228.116763,4824354493.2785225,-3884449265.1617594,3606,18510,-14904,2603.735777119135,2630.518334311732,local
ADRO.JK,2026-06-30,YP,Mirae Asset Sekuritas,611212640.3844274,4815101086.046216,-4203888445.6617885,2345,18474,-16129,2613.5297153073147,2611.3430345647457,local
ADRO.JK,2026-06-30,PD,Indo Premier Sekuritas,79063201.52039188,1357573613.9885828,-1278510412.468191,303,5208,-4905,2582.3392703024965,2628.9399709635463,local
ADRO.JK,2026-06-30,OD,BRI Danareksa Sekuritas,2161980384.2969494,2757445170.162034,-595464785.8650846,8295,10579,-2284,2598.393344274075,2588.330009409836,local
ADRO.JK,2026-06-30,AK,UBS Sekuritas,3580620986.766859,419410187.9017803,3161210798.865079,13738,1609,12129,2610.2033138952047,2607.547897244416,foreign
ADRO.JK,2026-06-30,ZP,Maybank Sekuritas,3361132832.3508854,227573491.11492217,3133559341.2359633,12896,873,12023,2612.397521800102,2582.0971872577775,foreign
ADRO.JK,2026-06-30,CS,Credit Suisse,4866762232.713306,717756081.8318852,4149006150.881421,18673,2753,15920,2585.0725394812735,2622.1166426884615,foreign
ADRO.JK,2026-06-30,KZ,CLSA Sekuritas,3500849151.914598,2407751775.456405,1093097376.4581928,13432,9238,4194,2600.8412878432705,2626.9976762379474,foreign
ADRO.JK,2026-06-30,NI,BNI Sekuritas,2431182200.8521867,1842780860.392026,588401340.4601607,9328,7070,2258,2580.9290266629882,2601.030410299477,local
ADRO.JK,2026-06-30,DX,Bahana Sekuritas,912459693.1874738,1118211823.243542,-205752130.05606818,3500,4290,-790,2625.615491650504,2608.2553448457898,local
ADRO.JK,2026-06-29,CC,Mandiri Sekuritas,882994511.5408505,2760035678.139676,-1877041166.5988255,3309,10343,-7034,2646.2624678368443,2692.653224320443,local
ADRO.JK,2026-06-29,YP,Mirae Asset Sekuritas,1002942320.0568577,10354150136.00161,-9351207815.944752,3758,38803,-35045,2673.0787716063387,2685.834298140358,local
ADRO.JK,2026-06-29,PD,Indo Premier Sekuritas,699847038.3023878,8350025861.194237,-7650178822.891849,2622,31293,-28671,2651.5990803407935,2679.2653280751597,local
ADRO.JK,2026-06-29,OD,BRI Danareksa Sekuritas,9993233597.96932,11103454580.738846,-1110220982.7695255,37451,41611,-4160,2668.357772177458,2691.0141376847814,local
ADRO.JK,2026-06-29,AK,UBS Sekuritas,9570468293.80305,939706759.9931529,8630761533.809896,35866,3521,32345,2658.4829086505565,2657.719831474128,foreign
ADRO.JK,2026-06-29,ZP,Maybank Sekuritas,11766704144.938951,1344276577.9195247,10422427567.019426,44097,5037,39060,2666.2538641251886,2653.194421199877,foreign
ADRO.JK,2026-06-29,CS,Credit Suisse,16312742946.145489,2411160933.00475,13901582013.14074,61134,9036,52098,2673.9543516083186,2694.2266800266075,foreign
ADRO.JK,2026-06-29,KZ,CLSA Sekuritas,3743394938.720677,4667393159.730427,-923998221.0097499,14028,17491,-3463,2682.51826389936,2682.284889989631,foreign
ADRO.JK,2026-06-29,NI,BNI Sekuritas,2714264067.0211573,2695611983.457157,18652083.56400013,10172,10102,70,2644.945780073606,2679.6577494276107,local
ADRO.JK,2026-06-29,DX,Bahana Sekuritas,4113283638.889406,5419903079.764965,-1306619440.8755589,15415,20311,-4896,2667.2781421546483,2649.1832990504663,local
ADRO.JK,2026-06-26,CC,Mandiri Sekuritas,2222488178.8196406,19802174829.232796,-17579686650.413155,8134,72481,-64347,2733.856772923611,2747.371692343045,local
ADRO.JK,2026-06-26,YP,Mirae Asset Sekuritas,430579580.21135694,4915616358.26278,-4485036778.051423,1576,17992,-16416,2731.802369321933,2754.6997251731486,local
ADRO.JK,2026-06-26,PD,Indo Premier Sekuritas,1612379235.861168,9216466180.967035,-7604086945.105867,5901,33734,-27833,2745.7324266986616,2727.8994572503257,local
ADRO.JK,2026-06-26,OD,BRI Danareksa Sekuritas,7039498779.779565,4734446037.813664,2305052741.9659004,25766,17329,8437,2721.4651360368116,2756.006669941072,local
ADRO.JK,2026-06-26,AK,UBS Sekuritas,10071187561.549614,1553925047.9528027,8517262513.596811,36863,5687,31176,2721.6216695235566,2736.937210874801,foreign
ADRO.JK,2026-06-26,ZP,Maybank Sekuritas,8926307399.633568,2328125967.643306,6598181431.990262,32672,8521,24151,2727.886029241487,2720.6515169470813,foreign
ADRO.JK,2026-06-26,CS,Credit Suisse,2965641412.110314,425614471.3608313,2540026940.7494826,10855,1557,9298,2740.279430525348,2751.8859194352117,foreign
ADRO.JK,2026-06-26,KZ,CLSA Sekuritas,9036210665.423027,7876615224.448677,1159595440.97435,33074,28830,4244,2751.537494357656,2704.804699528993,foreign
ADRO.JK,2026-06-26,NI,BNI Sekuritas,10083637426.429987,7252184079.243306,2831453347.186681,36908,26544,10364,2751.2637329574554,2712.7670208726277,local
ADRO.JK,2026-06-26,DX,Bahana Sekuritas,6929057702.840916,8416645717.5003805,-1487588014.6594648,25362,30807,-5445,2746.022506081073,2724.0832185147865,local
ADRO.JK,2026-06-25,CC,Mandiri Sekuritas,5099058080.417464,14234573624.186031,-9135515543.768566,19116,53366,-34250,2649.3443453793648,2672.9952460127793,local
ADRO.JK,2026-06-25,YP,Mirae Asset Sekuritas,151819680.4843103,2088574374.3190405,-1936754693.8347301,569,7830,-7261,2645.795387042429,2680.637064150091,local
ADRO.JK,2026-06-25,PD,Indo Premier Sekuritas,5240010703.1509495,13319173178.622797,-8079162475.471848,19645,49934,-30289,2646.5897760905464,2685.977827122178,local
ADRO.JK,2026-06-25,OD,BRI Danareksa Sekuritas,6555803147.861228,7529092414.439397,-973289266.5781689,24578,28227,-3649,2677.9512373881084,2678.2586345973273,local
ADRO.JK,2026-06-25,AK,UBS Sekuritas,7755532585.3305025,1262604327.815173,6492928257.515329,29075,4733,24342,2681.088958730539,2643.7692275530226,foreign
ADRO.JK,2026-06-25,ZP,Maybank Sekuritas,4471828217.646415,587934111.0137898,3883894106.632625,16765,2204,14561,2661.031710421157,2646.349230459521,foreign
ADRO.JK,2026-06-25,CS,Credit Suisse,11522536098.28362,928262387.1372157,10594273711.146404,43198,3480,39718,2683.4341468971984,2652.846929516662,foreign
ADRO.JK,2026-06-25,KZ,CLSA Sekuritas,6704111530.499131,8662713801.061052,-1958602270.5619211,25134,32477,-7343,2656.454622817135,2674.2699381308717,foreign
ADRO.JK,2026-06-25,NI,BNI Sekuritas,1489508431.0615985,1840682263.3797321,-351173832.3181336,5584,6900,-1316,2684.7290544859143,2659.07534305645,local
ADRO.JK,2026-06-25,DX,Bahana Sekuritas,3392026332.1544437,3816606563.4306364,-424580231.27619267,12716,14308,-1592,2687.552957238091,2664.789954937653,local
ADRO.JK,2026-06-24,CC,Mandiri Sekuritas,995845372.7220954,4377656840.818936,-3381811468.096841,3579,15736,-12157,2805.9437237036614,2780.561672268078,local
ADRO.JK,2026-06-24,YP,Mirae Asset Sekuritas,633196621.9622562,2508038989.2497997,-1874842367.2875435,2276,9015,-6739,2780.6351256071384,2799.989994607171,local
ADRO.JK,2026-06-24,PD,Indo Premier Sekuritas,1696258230.9676692,6372281608.757972,-4676023377.790302,6097,22907,-16810,2808.7723117704477,2786.210091250802,local
ADRO.JK,2026-06-24,OD,BRI Danareksa Sekuritas,5088480267.898503,3967540861.4297576,1120939406.4687457,18292,14262,4030,2775.3433615233766,2785.9679701403284,local
ADRO.JK,2026-06-24,AK,UBS Sekuritas,2578044571.0720754,892953398.9470817,1685091172.1249938,9267,3209,6058,2760.744203775226,2794.376210726601,foreign
ADRO.JK,2026-06-24,ZP,Maybank Sekuritas,5916574093.829785,647398209.1950219,5269175884.634764,21268,2327,18941,2761.744722627484,2787.052087040232,foreign
ADRO.JK,2026-06-24,CS,Credit Suisse,3604744307.424245,216367282.2184926,3388377025.2057524,12958,777,12181,2756.943146213581,2790.162085189005,foreign
ADRO.JK,2026-06-24,KZ,CLSA Sekuritas,1992945242.7566614,2754548621.3621063,-761603378.6054449,7164,9902,-2738,2800.2133951205838,2761.443777807941,foreign
ADRO.JK,2026-06-24,NI,BNI Sekuritas,569811270.0298363,504174409.7685618,65636860.26127452,2048,1812,236,2793.8320525494887,2790.3803021236877,local
ADRO.JK,2026-06-24,DX,Bahana Sekuritas,626497401.7702848,660978654.2592853,-34481252.48900056,2252,2376,-124,2788.934377509841,2774.56448378656,local
ADRO.JK,2026-06-23,CC,Mandiri Sekuritas,11200975125.890911,9395861269.455364,1805113856.4355469,40045,33592,6453,2789.777040159799,2821.9304367040068,local
ADRO.JK,2026-06-23,YP,Mirae Asset Sekuritas,9847514253.532013,8959001696.51181,888512557.0202026,35207,32030,3177,2814.985081922818,2772.4740322989605,local
ADRO.JK,2026-06-23,PD,Indo Premier Sekuritas,8938355351.989878,9601908319.772083,-663552967.7822056,31956,34328,-2372,2802.427247543653,2817.72975742195,local
ADRO.JK,2026-06-23,OD,BRI Danareksa Sekuritas,9601111555.27094,9516246897.582987,84864657.68795395,34326,34022,304,2803.5974993731056,2778.9894063098222,local
ADRO.JK,2026-06-23,AK,UBS Sekuritas,7089576175.100917,7855875052.691135,-766298877.5902185,25346,28086,-2740,2789.711618126426,2786.4892065573285,foreign
ADRO.JK,2026-06-23,ZP,Maybank Sekuritas,7282784990.34111,6681187175.686777,601597814.6543331,26037,23886,2151,2824.3935253657487,2781.7381144910187,foreign
ADRO.JK,2026-06-23,CS,Credit Suisse,1997972854.717122,2190629629.640942,-192656774.92382002,7143,7831,-688,2793.010349964549,2824.208299387686,foreign
ADRO.JK,2026-06-23,KZ,CLSA Sekuritas,3794274054.338748,3768108451.181526,26165603.157221794,13565,13471,94,2774.6365597275953,2824.54399674088,foreign
ADRO.JK,2026-06-23,NI,BNI Sekuritas,12894731231.375053,11495707421.684395,1399023809.6906586,46101,41099,5002,2784.8421086858684,2811.599257730861,local
ADRO.JK,2026-06-23,DX,Bahana Sekuritas,3850910489.061726,3982739902.3730745,-131829413.31134844,13767,14239,-472,2812.630968141127,2794.7683461864067,local
ADRO.JK,2026-06-22,CC,Mandiri Sekuritas,6425068320.782801,1282501387.8897815,5142566932.893019,24288,4848,19440,2641.0879213852672,2654.477463552032,local
ADRO.JK,2026-06-22,YP,Mirae Asset Sekuritas,1910035214.6333628,738361109.9718016,1171674104.661561,7220,2791,4429,2628.569243121322,2641.6801801994693,local
ADRO.JK,2026-06-22,PD,Indo Premier Sekuritas,2296610540.5408144,227588486.34070563,2069022054.2001088,8681,860,7821,2666.3492712137745,2666.383267823055,local
ADRO.JK,2026-06-22,OD,BRI Danareksa Sekuritas,3449772481.8318286,3353933626.7451835,95838855.08664513,13041,12678,363,2667.2398570923046,2668.7809817196503,local
ADRO.JK,2026-06-22,AK,UBS Sekuritas,609758143.9102924,4485070548.005679,-3875312404.0953865,2305,16955,-14650,2627.5456913104563,2643.59265216587,foreign
ADRO.JK,2026-06-22,ZP,Maybank Sekuritas,682945937.1076074,2150988395.1047664,-1468042457.997159,2581,8131,-5550,2635.9473562496446,2645.86668765354,foreign
ADRO.JK,2026-06-22,CS,Credit Suisse,964138898.3451889,6717818914.678434,-5753680016.333245,3644,25395,-21751,2667.2747708385446,2626.846197661554,foreign
ADRO.JK,2026-06-22,KZ,CLSA Sekuritas,3523878126.9228797,3357831306.1200213,166046820.80285835,13321,12693,628,2645.1265539738565,2666.450451842376,foreign
ADRO.JK,2026-06-22,NI,BNI Sekuritas,2006127518.6717358,2927182939.194972,-921055420.5232363,7583,11065,-3482,2637.137314894824,2660.3594480511942,local
ADRO.JK,2026-06-22,DX,Bahana Sekuritas,717086481.4554079,632119035.9387069,84967445.51670098,2710,2389,321,2631.057546202511,2661.8540405695962,local
ADRO.JK,2026-06-19,CC,Mandiri Sekuritas,464062717.5217618,8520755628.758891,-8056692911.237129,1702,31268,-29566,2721.180300870961,2749.397383331603,local
ADRO.JK,2026-06-19,YP,Mirae Asset Sekuritas,887325070.5578743,2808259032.567116,-1920933962.0092416,3256,10305,-7049,2745.2956537225486,2723.233265681034,local
ADRO.JK,2026-06-19,PD,Indo Premier Sekuritas,1894919893.48341,10295317379.809992,-8400397486.326582,6953,37780,-30827,2738.137638101546,2727.3295819454233,local
ADRO.JK,2026-06-19,OD,BRI Danareksa Sekuritas,6238892525.088797,5693260262.684525,545632262.4042721,22894,20892,2002,2725.2009872774456,2738.2850788389273,local
ADRO.JK,2026-06-19,AK,UBS Sekuritas,5877506675.658617,1544314066.9980283,4333192608.660589,21568,5667,15901,2728.5501139258313,2722.2246875973915,foreign
ADRO.JK,2026-06-19,ZP,Maybank Sekuritas,7962877243.6617,1405986159.794946,6556891083.866755,29221,5159,24062,2742.6726497197906,2749.0114243119315,foreign
ADRO.JK,2026-06-19,CS,Credit Suisse,11198101547.566654,863238257.9293809,10334863289.637274,41093,3167,37926,2732.5145283774923,2745.0750333010496,foreign
